"","TRKG_NO","MMSI_CD","VSL_NM","AIS_DATETIME","LAT","LON","SPD"
"283","VTR2014041610008","209752000_4","NOBLE REGOR","20140517145710","-36.8409","174.7830","0.000"
"284","VTR2014041610008","209752000_4","NOBLE REGOR","20140517151809","-36.8409","174.7830","0.000"
"285","VTR2014041610008","209752000_4","NOBLE REGOR","20140517154809","-36.8409","174.7830","0.000"
"286","VTR2014041610008","209752000_4","NOBLE REGOR","20140517161509","-36.8409","174.7830","0.000"
"287","VTR2014041610008","209752000_4","NOBLE REGOR","20140517163010","-36.8409","174.7830","0.000"
"288","VTR2014041610008","209752000_4","NOBLE REGOR","20140517164511","-36.8410","174.7830","0.000"
"289","VTR2014041610008","209752000_4","NOBLE REGOR","20140517170010","-36.8409","174.7830","0.000"
"290","VTR2014041610008","209752000_4","NOBLE REGOR","20140517173009","-36.8410","174.7830","0.000"
"291","VTR2014041610008","209752000_4","NOBLE REGOR","20140517201811","-36.8410","174.7829","0.000"
"292","VTR2014041610008","209752000_4","NOBLE REGOR","20140517204810","-36.8409","174.7831","0.000"
"293","VTR2014041610008","209752000_4","NOBLE REGOR","20140517210609","-36.8408","174.7829","0.000"
"294","VTR2014041610008","209752000_4","NOBLE REGOR","20140517212411","-36.8410","174.7830","0.000"
"295","VTR2014041610008","209752000_4","NOBLE REGOR","20140517220609","-36.8409","174.7831","0.000"
"296","VTR2014041610008","209752000_4","NOBLE REGOR","20140517224211","-36.8410","174.7830","0.000"
"297","VTR2014041610008","209752000_4","NOBLE REGOR","20140517230609","-36.8410","174.7830","0.000"
"298","VTR2014041610008","209752000_4","NOBLE REGOR","20140517233009","-36.8409","174.7830","0.000"
"299","VTR2014041610008","209752000_4","NOBLE REGOR","20140518001210","-36.8409","174.7830","0.000"
"300","VTR2014041610008","209752000_4","NOBLE REGOR","20140518004210","-36.8409","174.7830","0.000"
"301","VTR2014041610008","209752000_4","NOBLE REGOR","20140518010609","-36.8409","174.7830","0.000"
"302","VTR2014041610008","209752000_4","NOBLE REGOR","20140518011811","-36.8409","174.7830","0.000"
"303","VTR2014041610008","209752000_4","NOBLE REGOR","20140518014809","-36.8409","174.7830","0.000"
"304","VTR2014041610008","209752000_4","NOBLE REGOR","20140518021209","-36.8409","174.7830","0.000"
"305","VTR2014041610008","209752000_4","NOBLE REGOR","20140518022410","-36.8409","174.7830","0.000"
"306","VTR2014041610008","209752000_4","NOBLE REGOR","20140518030609","-36.8409","174.7830","0.000"
"307","VTR2014041610008","209752000_4","NOBLE REGOR","20140518040010","-36.8409","174.7830","0.000"
"308","VTR2014041610008","209752000_4","NOBLE REGOR","20140518043610","-36.8409","174.7830","0.000"
"309","VTR2014041610008","209752000_4","NOBLE REGOR","20140518050610","-36.8409","174.7830","0.000"
"310","VTR2014041610008","209752000_4","NOBLE REGOR","20140518051811","-36.8409","174.7830","0.000"
"311","VTR2014041610008","209752000_4","NOBLE REGOR","20140518053609","-36.8409","174.7830","0.000"
"312","VTR2014041610008","209752000_4","NOBLE REGOR","20140518055410","-36.8409","174.7830","0.000"
"313","VTR2014041610008","209752000_4","NOBLE REGOR","20140518060611","-36.8409","174.7830","0.000"
"314","VTR2014041610008","209752000_4","NOBLE REGOR","20140518062117","-36.8380","174.7798","8.000"
"315","VTR2014041610008","209752000_4","NOBLE REGOR","20140518063158","-36.8390","174.8052","102.000"
"316","VTR2014041610008","209752000_4","NOBLE REGOR","20140518064147","-36.8168","174.8316","105.000"
"317","VTR2014041610008","209752000_4","NOBLE REGOR","20140518065134","-36.7887","174.8080","112.000"
"318","VTR2014041610008","209752000_4","NOBLE REGOR","20140518070226","-36.7529","174.8267","117.000"
"319","VTR2014041610008","209752000_4","NOBLE REGOR","20140518071215","-36.7225","174.8563","125.000"
"320","VTR2014041610008","209752000_4","NOBLE REGOR","20140518072139","-36.6915","174.8862","129.000"
"321","VTR2014041610008","209752000_4","NOBLE REGOR","20140518073240","-36.6587","174.9253","128.000"
"322","VTR2014041610008","209752000_4","NOBLE REGOR","20140518074051","-36.6366","174.9573","128.000"
"323","VTR2014041610008","209752000_4","NOBLE REGOR","20140518075114","-36.6087","174.9979","128.000"
"324","VTR2014041610008","209752000_4","NOBLE REGOR","20140518080156","-36.5798","175.0398","128.000"
"325","VTR2014041610008","209752000_4","NOBLE REGOR","20140518081114","-36.5548","175.0759","127.000"
"326","VTR2014041610008","209752000_4","NOBLE REGOR","20140518082031","-36.5300","175.1119","126.000"
"327","VTR2014041610008","209752000_4","NOBLE REGOR","20140518083133","-36.5007","175.1544","125.000"
"328","VTR2014041610008","209752000_4","NOBLE REGOR","20140518084135","-36.4744","175.1924","124.000"
"329","VTR2014041610008","209752000_4","NOBLE REGOR","20140518084910","-36.4545","175.2213","124.000"
"330","VTR2014041610008","209752000_4","NOBLE REGOR","20140518090008","-36.4258","175.2626","123.000"
"331","VTR2014041610008","209752000_4","NOBLE REGOR","20140518092014","-36.3967","175.3495","121.000"
"332","VTR2014041610008","209752000_4","NOBLE REGOR","20140518120120","-36.5117","176.1253","132.000"
"333","VTR2014041610008","209752000_4","NOBLE REGOR","20140518122927","-36.5714","176.2594","137.000"
"334","VTR2014041610008","209752000_4","NOBLE REGOR","20140518142436","-36.8167","176.8111","135.000"
"335","VTR2014041610008","209752000_4","NOBLE REGOR","20140518145046","-36.8723","176.9367","136.000"
"336","VTR2014041610008","209752000_4","NOBLE REGOR","20140518175248","-37.2587","177.8107","139.000"
"337","VTR2014041610008","209752000_4","NOBLE REGOR","20140518193431","-37.4791","178.3111","137.000"
"338","VTR2014041610008","209752000_4","NOBLE REGOR","20140518212105","-37.7514","178.6762","100.000"
"339","VTR2014041610008","209752000_4","NOBLE REGOR","20140518231234","-38.1136","178.5914","104.000"
"340","VTR2014041723249","209752000_4","NOBLE REGOR","20140428132100","31.1663","122.1978","63.000"
"341","VTR2014041723249","209752000_4","NOBLE REGOR","20140428133154","31.1811","122.1737","82.000"
"342","VTR2014041723249","209752000_4","NOBLE REGOR","20140428134204","31.1953","122.1506","81.000"
"343","VTR2014041723249","209752000_4","NOBLE REGOR","20140428135115","31.2116","122.1250","99.000"
"344","VTR2014041723249","209752000_4","NOBLE REGOR","20140428140124","31.2301","122.0927","102.000"
"345","VTR2014041723249","209752000_4","NOBLE REGOR","20140428141028","31.2378","122.0605","104.000"
"346","VTR2014041723249","209752000_4","NOBLE REGOR","20140428142100","31.2427","122.0191","94.000"
"347","VTR2014041723249","209752000_4","NOBLE REGOR","20140428143159","31.2487","121.9844","93.000"
"348","VTR2014041723249","209752000_4","NOBLE REGOR","20140428144155","31.2552","121.9477","100.000"
"349","VTR2014041723249","209752000_4","NOBLE REGOR","20140428145103","31.2610","121.9138","100.000"
"350","VTR2014041723249","209752000_4","NOBLE REGOR","20140428150135","31.2674","121.8765","84.000"
"351","VTR2014041723249","209752000_4","NOBLE REGOR","20140428151154","31.2756","121.8445","96.000"
"352","VTR2014041723249","209752000_4","NOBLE REGOR","20140428152133","31.2879","121.8115","100.000"
"353","VTR2014041723249","209752000_4","NOBLE REGOR","20140428153134","31.3014","121.7751","107.000"
"354","VTR2014041723249","209752000_4","NOBLE REGOR","20140428154144","31.3147","121.7393","89.000"
"355","VTR2014041723249","209752000_4","NOBLE REGOR","20140428155054","31.3254","121.7153","75.000"
"356","VTR2014041723249","209752000_4","NOBLE REGOR","20140428160154","31.3379","121.6889","87.000"
"357","VTR2014041723249","209752000_4","NOBLE REGOR","20140428161203","31.3528","121.6565","98.000"
"358","VTR2014041723249","209752000_4","NOBLE REGOR","20140428162053","31.3661","121.6285","87.000"
"359","VTR2014041723249","209752000_4","NOBLE REGOR","20140428163117","31.3788","121.6007","66.000"
"360","VTR2014041723249","209752000_4","NOBLE REGOR","20140428164214","31.3730","121.5919","13.000"
"361","VTR2014041723249","209752000_4","NOBLE REGOR","20140428165135","31.3719","121.5906","14.000"
"362","VTR2014041723249","209752000_4","NOBLE REGOR","20140428165953","31.3717","121.5882","3.000"
"363","VTR2014041723249","209752000_4","NOBLE REGOR","20140428172145","31.3716","121.5881","0.000"
"364","VTR2014041723249","209752000_4","NOBLE REGOR","20140428174001","29.9442","121.8406","1.000"
"365","VTR2014041723249","209752000_4","NOBLE REGOR","20140428174545","31.3716","121.5882","0.000"
"366","VTR2014041723249","209752000_4","NOBLE REGOR","20140428180945","31.3716","121.5881","0.000"
"367","VTR2014041723249","209752000_4","NOBLE REGOR","20140428182745","31.3716","121.5882","0.000"
"368","VTR2014041723249","209752000_4","NOBLE REGOR","20140428184545","31.3715","121.5882","0.000"
"369","VTR2014041723249","209752000_4","NOBLE REGOR","20140428190346","31.3715","121.5882","0.000"
"370","VTR2014041723249","209752000_4","NOBLE REGOR","20140428192818","31.3715","121.5882","0.000"
"371","VTR2014041723249","209752000_4","NOBLE REGOR","20140428195146","31.3715","121.5881","0.000"
"372","VTR2014041723249","209752000_4","NOBLE REGOR","20140428200419","31.3716","121.5881","0.000"
"373","VTR2014041723249","209752000_4","NOBLE REGOR","20140428204544","31.3715","121.5881","0.000"
"374","VTR2014041723249","209752000_4","NOBLE REGOR","20140428210344","31.3715","121.5881","0.000"
"375","VTR2014041723249","209752000_4","NOBLE REGOR","20140428212743","31.3715","121.5881","0.000"
"376","VTR2014041723249","209752000_4","NOBLE REGOR","20140428213944","31.3715","121.5881","0.000"
"377","VTR2014041723249","209752000_4","NOBLE REGOR","20140428220946","31.3716","121.5881","0.000"
"378","VTR2014041723249","209752000_4","NOBLE REGOR","20140428222212","31.3716","121.5881","0.000"
"379","VTR2014041723249","209752000_4","NOBLE REGOR","20140428231012","31.3715","121.5882","0.000"
"380","VTR2014041723249","209752000_4","NOBLE REGOR","20140428232744","31.3716","121.5881","0.000"
"381","VTR2014041723249","209752000_4","NOBLE REGOR","20140428233944","31.3715","121.5881","0.000"
"382","VTR2014041723249","209752000_4","NOBLE REGOR","20140429000346","31.3715","121.5882","0.000"
"383","VTR2014041723249","209752000_4","NOBLE REGOR","20140429002145","31.3715","121.5882","0.000"
"384","VTR2014041723249","209752000_4","NOBLE REGOR","20140429003943","31.3715","121.5882","0.000"
"385","VTR2014041723249","209752000_4","NOBLE REGOR","20140429012141","22.3393","114.1150","0.000"
"386","VTR2014041723249","209752000_4","NOBLE REGOR","20140429013344","31.3715","121.5882","0.000"
"387","VTR2014041723249","209752000_4","NOBLE REGOR","20140429015743","31.3715","121.5882","0.000"
"388","VTR2014041723249","209752000_4","NOBLE REGOR","20140429021020","31.3715","121.5882","0.000"
"389","VTR2014041723249","209752000_4","NOBLE REGOR","20140429023944","31.3716","121.5882","0.000"
"390","VTR2014041723249","209752000_4","NOBLE REGOR","20140429030504","31.3716","121.5882","0.000"
"391","VTR2014041723249","209752000_4","NOBLE REGOR","20140429031734","31.3715","121.5882","0.000"
"392","VTR2014041723249","209752000_4","NOBLE REGOR","20140429034136","31.3716","121.5881","0.000"
"393","VTR2014041723249","209752000_4","NOBLE REGOR","20140429041253","31.3613","121.6315","97.000"
"394","VTR2014041723249","209752000_4","NOBLE REGOR","20140429042144","31.3478","121.6597","96.000"
"395","VTR2014041723249","209752000_4","NOBLE REGOR","20140429043134","31.3323","121.6907","97.000"
"396","VTR2014041723249","209752000_4","NOBLE REGOR","20140429044243","31.3180","121.7255","96.000"
"397","VTR2014041723249","209752000_4","NOBLE REGOR","20140429045153","31.3061","121.7603","104.000"
"398","VTR2014041723249","209752000_4","NOBLE REGOR","20140429050154","31.2926","121.7958","102.000"
"399","VTR2014041723249","209752000_4","NOBLE REGOR","20140429051244","31.2785","121.8332","99.000"
"400","VTR2014041723249","209752000_4","NOBLE REGOR","20140429052204","31.2675","121.8659","100.000"
"401","VTR2014041723249","209752000_4","NOBLE REGOR","20140429053153","31.2617","121.9018","105.000"
"402","VTR2014041723249","209752000_4","NOBLE REGOR","20140429054233","31.2543","121.9454","107.000"
"403","VTR2014041723249","209752000_4","NOBLE REGOR","20140429055154","31.2481","121.9832","110.000"
"404","VTR2014041723249","209752000_4","NOBLE REGOR","20140429060253","31.2409","122.0290","117.000"
"405","VTR2014041723249","209752000_4","NOBLE REGOR","20140429061227","31.2341","122.0720","122.000"
"406","VTR2014041723249","209752000_4","NOBLE REGOR","20140429062145","31.2189","122.1124","131.000"
"407","VTR2014041723249","209752000_4","NOBLE REGOR","20140429063133","31.1947","122.1516","126.000"
"408","VTR2014041723249","209752000_4","NOBLE REGOR","20140429064220","31.1688","122.1934","129.000"
"409","VTR2014041723249","209752000_4","NOBLE REGOR","20140430102116","35.0479","128.7842","82.000"
"410","VTR2014041723249","209752000_4","NOBLE REGOR","20140430103156","35.0672","128.7934","51.000"
"411","VTR2014041723249","209752000_4","NOBLE REGOR","20140430104127","35.0706","128.8069","33.000"
"412","VTR2014041723249","209752000_4","NOBLE REGOR","20140430105026","35.0700","128.8142","13.000"
"413","VTR2014041723249","209752000_4","NOBLE REGOR","20140430110027","35.0687","128.8152","3.000"
"414","VTR2014041723249","209752000_4","NOBLE REGOR","20140430114406","35.0686","128.8152","0.000"
"415","VTR2014041723249","209752000_4","NOBLE REGOR","20140430120205","35.0686","128.8152","0.000"
"416","VTR2014041723249","209752000_4","NOBLE REGOR","20140430130805","35.0686","128.8152","0.000"
"417","VTR2014041723249","209752000_4","NOBLE REGOR","20140430222128","35.0713","128.8128","16.000"
"418","VTR2014041723249","209752000_4","NOBLE REGOR","20140430222625","35.0718","128.8134","13.000"
"419","VTR2014041723249","209752000_4","NOBLE REGOR","20140430224053","35.0621","128.7865","73.000"
"420","VTR2014041723249","209752000_4","NOBLE REGOR","20140501235036","29.7531","131.3659","111.000"
"421","VTR2014041723249","209752000_4","NOBLE REGOR","20140502000128","29.7247","131.3969","111.000"
"422","VTR2014041723249","209752000_4","NOBLE REGOR","20140502001146","29.6966","131.4276","123.000"
"423","VTR2014041723249","209752000_4","NOBLE REGOR","20140502002103","29.6690","131.4579","132.000"
"424","VTR2014041723249","209752000_4","NOBLE REGOR","20140502003038","29.6376","131.4924","143.000"
"425","VTR2014041723249","209752000_4","NOBLE REGOR","20140502004151","29.5999","131.5335","142.000"
"426","VTR2014041723249","209752000_4","NOBLE REGOR","20140502004845","29.5769","131.5587","141.000"
"427","VTR2014041723249","209752000_4","NOBLE REGOR","20140502135312","27.1349","134.1988","130.000"
"428","VTR2014041723249","209752000_4","NOBLE REGOR","20140502153624","26.8154","134.5399","135.000"
"429","VTR2014041723249","209752000_4","NOBLE REGOR","20140502172120","26.4667","134.8488","130.000"
"430","VTR2014041723249","209752000_4","NOBLE REGOR","20140502172645","26.4521","134.8687","131.000"
"431","VTR2014041723249","209752000_4","NOBLE REGOR","20140502191445","26.1515","135.2456","129.000"
"432","VTR2014041723249","209752000_4","NOBLE REGOR","20140502210456","25.8289","135.5867","124.000"
"433","VTR2014041723249","209752000_4","NOBLE REGOR","20140502225408","25.5093","135.9243","122.000"
"434","VTR2014041723249","209752000_4","NOBLE REGOR","20140503025945","24.7300","136.7430","137.000"
"435","VTR2014041723249","209752000_4","NOBLE REGOR","20140503114121","23.0753","138.4651","129.000"
"436","VTR2014041723249","209752000_4","NOBLE REGOR","20140503132051","22.7738","138.7765","131.000"
"437","VTR2014041723249","209752000_4","NOBLE REGOR","20140503133008","22.7451","138.8061","131.000"
"438","VTR2014041723249","209752000_4","NOBLE REGOR","20140503145057","22.4975","139.0612","128.000"
"439","VTR2014041723249","209752000_4","NOBLE REGOR","20140503152256","22.4021","139.1594","128.000"
"440","VTR2014041723249","209752000_4","NOBLE REGOR","20140503171157","22.0728","139.4978","129.000"
"441","VTR2014041723249","209752000_4","NOBLE REGOR","20140503190057","21.7373","139.8418","131.000"
"442","VTR2014041723249","209752000_4","NOBLE REGOR","20140503204957","21.4072","140.1794","126.000"
"443","VTR2014041723249","209752000_4","NOBLE REGOR","20140503223845","21.0897","140.5035","123.000"
"444","VTR2014041723249","209752000_4","NOBLE REGOR","20140504022408","20.4186","141.1862","129.000"
"445","VTR2014041723249","209752000_4","NOBLE REGOR","20140504113445","18.7111","142.9103","130.000"
"446","VTR2014041723249","209752000_4","NOBLE REGOR","20140504131951","18.3920","143.2305","127.000"
"447","VTR2014041723249","209752000_4","NOBLE REGOR","20140504141545","18.2257","143.3971","128.000"
"448","VTR2014041723249","209752000_4","NOBLE REGOR","20140504151008","18.0628","143.5603","127.000"
